6.003331119431768670e+00,3.328840188168017633e+00,3.877281631800166384e+00,1.230987193772615340e+00
6.015428807235718267e+00,3.296128715135420606e+00,3.877281631800166384e+00,1.230987193772615340e+00
5.935033477548235403e+00,3.268885540172365545e+00,3.847461220572979457e+00,1.237370364143756341e+00
5.912108443031753424e+00,3.256438364527587392e+00,3.911706419274129765e+00,1.224946422925177414e+00
6.003808587246655115e+00,3.346940653787967346e+00,3.877281631800166384e+00,1.230987193772615340e+00
6.126068903691743728e+00,3.401242024754904225e+00,3.966742852373145389e+00,1.293299483678417072e+00
5.912108443031753424e+00,3.265123559072385273e+00,3.877281631800166384e+00,1.236780366968013301e+00
6.003808587246655115e+00,3.310739722548068364e+00,3.907102043027353311e+00,1.230987193772615340e+00
5.866258369387058913e+00,3.250832484473223261e+00,3.852245315476160226e+00,1.230987193772615340e+00
6.009450479765181541e+00,3.267317646707247114e+00,3.907102043027353311e+00,1.199333333333333584e+00
6.095508725312583032e+00,3.376216629440658590e+00,3.907102043027353311e+00,1.230987193772615340e+00
5.957958518213691157e+00,3.310739722548068364e+00,3.936922441145958462e+00,1.230987193772615340e+00
5.907229619713792346e+00,3.238337898907637680e+00,3.877281631800166384e+00,1.199333333333333584e+00
5.843333333333333712e+00,3.238337898907637680e+00,3.854754901026411940e+00,1.199333333333333584e+00
6.187208863378510948e+00,3.419342464481942123e+00,3.817640815900083417e+00,1.260160555230725343e+00
6.164283841159976518e+00,3.491744301068828271e+00,3.940576536972697941e+00,1.294294911821103566e+00
6.077168820678872763e+00,3.401242024754904225e+00,3.847461220572979457e+00,1.294294911821103566e+00
6.026733621763137094e+00,3.328840188168017633e+00,3.877281631800166384e+00,1.262641054211897318e+00
6.001592927520475129e+00,3.346517304686276173e+00,3.966742852373145389e+00,1.252366113901908440e+00
6.026733621763137094e+00,3.334879062433576014e+00,3.907102043027353311e+00,1.262641054211897318e+00
6.095508725312583032e+00,3.379767868134604392e+00,3.966742852373145389e+00,1.230987193772615340e+00
6.026733621763137094e+00,3.365041093515005244e+00,3.907102043027353311e+00,1.294294911821103566e+00
5.912108443031753424e+00,3.260519592278900980e+00,3.758000000000000451e+00,1.228251577628596491e+00
6.026733621763137094e+00,3.292639282821030466e+00,3.966742852373145389e+00,1.247342893897938731e+00
5.957958518213691157e+00,3.310739722548068364e+00,4.026383661718937468e+00,1.230987193772615340e+00
6.003808587246655115e+00,3.238337898907637680e+00,3.936922441145958462e+00,1.230987193772615340e+00
6.030063487838227765e+00,3.379234085765713935e+00,3.936922441145958462e+00,1.294294911821103566e+00
6.049658656279619073e+00,3.328840188168017633e+00,3.907102043027353311e+00,1.230987193772615340e+00
6.016303265096511588e+00,3.296618919734394026e+00,3.877281631800166384e+00,1.230987193772615340e+00
5.959216942593901223e+00,3.312436743962430707e+00,3.903581077957320122e+00,1.230987193772615340e+00
6.012808631119711755e+00,3.303542088710713642e+00,3.936922441145958462e+00,1.230987193772615340e+00
6.095508725312583032e+00,3.310739722548068364e+00,3.950440495710091149e+00,1.294294911821103566e+00
6.049658656279619073e+00,3.437442930101891392e+00,3.930141581520913086e+00,1.199333333333333584e+00
6.118433772127012560e+00,3.455543395721840660e+00,3.871189143130901567e+00,1.256659134786073384e+00
5.980883552730173136e+00,3.319093837381014822e+00,3.891659530678535095e+00,1.230987193772615340e+00
6.003808587246655115e+00,3.303197920132140197e+00,3.817640815900083417e+00,1.230987193772615340e+00
6.009180748880856626e+00,3.328840188168017633e+00,3.847461220572979457e+00,1.259822870612932855e+00
5.980883552730173136e+00,3.346940653787967346e+00,3.929128432342589239e+00,1.199333333333333584e+00
5.866258369387058913e+00,3.238337898907637680e+00,3.847461220572979457e+00,1.230987193772615340e+00
5.978893031530383873e+00,3.310739722548068364e+00,3.907102043027353311e+00,1.230987193772615340e+00
6.003808587246655115e+00,3.328840188168017633e+00,3.847461220572979457e+00,1.262641054211897318e+00
5.889183405440784114e+00,3.257736906981675951e+00,3.855973501007202930e+00,1.262641054211897318e+00
