6.026733621763137094e+00,3.328840188168017633e+00,3.877281631800166384e+00,1.243752940199025936e+00
5.980883552730173136e+00,3.238337898907637680e+00,3.877281631800166384e+00,1.226868409321395514e+00
5.949369213491938702e+00,3.274538817201080754e+00,3.847461220572979457e+00,1.230987193772615340e+00
5.912108443031753424e+00,3.256438364527587392e+00,3.907102043027353311e+00,1.230987193772615340e+00
6.003808587246655115e+00,3.346940653787967346e+00,3.895475360187456548e+00,1.230987193772615340e+00
6.095508725312583032e+00,3.401242024754904225e+00,3.896301410577826196e+00,1.294294911821103566e+00
5.912108443031753424e+00,3.310739722548068364e+00,3.877281631800166384e+00,1.262641054211897318e+00
6.013301987882874400e+00,3.310739722548068364e+00,3.907102043027353311e+00,1.238268117888069675e+00
5.866258369387058913e+00,3.220237446234144318e+00,3.877281631800166384e+00,1.230987193772615340e+00
5.925785273390913765e+00,3.256438364527587392e+00,3.873016951342015624e+00,1.199333333333333584e+00
6.095508725312583032e+00,3.365041093515005244e+00,3.907102043027353311e+00,1.250133325775799609e+00
5.990317689556992953e+00,3.311713787982717427e+00,3.936922441145958462e+00,1.230987193772615340e+00
5.957958518213691157e+00,3.238337898907637680e+00,3.877281631800166384e+00,1.199333333333333584e+00
5.843333333333333712e+00,3.238337898907637680e+00,3.787820407950042156e+00,1.199333333333333584e+00
6.187208863378510948e+00,3.386332316716133661e+00,3.817640815900083417e+00,1.242781629960402867e+00
6.095601968351152422e+00,3.491744301068828271e+00,3.907102043027353311e+00,1.294294911821103566e+00
6.058187184544419956e+00,3.401242024754904225e+00,3.910176791973098087e+00,1.294294911821103566e+00
6.026733621763137094e+00,3.328840188168017633e+00,3.877281631800166384e+00,1.262641054211897318e+00
6.164283841159976518e+00,3.383141559134954512e+00,3.966742852373145389e+00,1.253975968432714527e+00
6.064794478246110288e+00,3.383141559134954512e+00,3.907102043027353311e+00,1.262641054211897318e+00
6.095508725312583032e+00,3.335401788529290812e+00,3.966742852373145389e+00,1.230987193772615340e+00
6.026733621763137094e+00,3.365041093515005244e+00,3.907102043027353311e+00,1.294294911821103566e+00
6.067285501316606933e+00,3.346940653787967346e+00,3.758000000000000451e+00,1.241098917963954218e+00
6.062470633475048665e+00,3.431999359762754054e+00,3.966742852373145389e+00,1.325948775090460829e+00
6.030181757200127279e+00,3.310739722548068364e+00,4.026383661718937468e+00,1.230987193772615340e+00
6.026892621927429694e+00,3.322543679433846542e+00,3.936922441145958462e+00,1.250211990556524988e+00
6.003808587246655115e+00,3.310739722548068364e+00,3.936922441145958462e+00,1.240989858171536842e+00
6.049658656279619073e+00,3.328840188168017633e+00,3.907102043027353311e+00,1.230987193772615340e+00
6.137431051250790581e+00,3.310739722548068364e+00,4.135197343766941813e+00,1.439793964940859761e+00
